simName,height,width,agentCount,holeCount,tileCount,homeCount,obstacleCount,energy,changeInterval,simName,height,width,agentCount,holeCount,tileCount,homeCount,obstacleCount,energy,changeInterval
TileWorld_1,50,100,2,30,30,2,20,500,100,TileWorld_2,50,100,2,60,60,2,40,500,100

tick,agent,score,energy,location,target
957.0,1,84,299,[61, 44],null
957.0,2,119,288,[21, 23],null
958.0,1,84,297,[59, 43],[56, 46]
958.0,2,119,286,[21, 21],[21, 20]
959.0,2,119,285,[21, 20],null
959.0,1,84,296,[58, 44],[56, 46]
960.0,1,84,295,[57, 45],[56, 46]
960.0,2,119,284,[21, 21],[22, 23]
961.0,2,119,283,[21, 22],[22, 23]
961.0,1,84,294,[56, 46],null
962.0,1,84,294,[56, 46],null
962.0,2,119,283,[21, 22],[22, 23]
963.0,2,119,281,[23, 23],[25, 22]
963.0,1,84,292,[55, 45],[55, 42]
964.0,2,119,280,[24, 23],[25, 22]
964.0,1,84,291,[55, 44],[55, 42]
965.0,2,119,280,[24, 23],[25, 22]
965.0,1,84,291,[55, 44],[55, 42]
966.0,1,84,289,[55, 42],null
966.0,2,119,278,[24, 22],[22, 20]
967.0,2,119,277,[23, 21],[22, 20]
967.0,1,84,288,[54, 41],[52, 39]
968.0,1,84,287,[53, 40],[52, 39]
968.0,2,119,276,[22, 20],null
969.0,1,84,286,[52, 39],null
969.0,2,119,275,[22, 19],[21, 16]
970.0,1,84,286,[52, 39],null
970.0,2,119,275,[22, 19],[21, 16]
971.0,2,119,274,[22, 18],[21, 16]
971.0,1,84,285,[51, 39],[49, 37]
972.0,2,119,272,[21, 16],null
972.0,1,84,283,[49, 37],null
973.0,2,119,272,[21, 16],null
973.0,1,84,283,[49, 37],null
974.0,1,84,282,[49, 36],[49, 35]
974.0,2,119,271,[22, 16],[24, 14]
975.0,1,84,280,[48, 35],[46, 36]
975.0,2,119,269,[24, 14],null
976.0,2,119,269,[24, 14],null
976.0,1,84,280,[48, 35],[46, 36]
977.0,1,84,279,[47, 35],[46, 36]
977.0,2,119,268,[23, 14],[22, 14]
978.0,1,84,277,[47, 36],[49, 37]
978.0,2,119,266,[22, 13],[24, 10]
979.0,2,119,266,[22, 13],[24, 10]
979.0,1,84,277,[47, 36],[49, 37]
980.0,1,84,276,[48, 36],[49, 37]
980.0,2,119,265,[22, 12],[24, 10]
981.0,2,119,264,[23, 11],[24, 10]
981.0,1,84,275,[49, 37],null
982.0,1,84,274,[49, 38],[48, 40]
982.0,2,119,263,[24, 10],null
983.0,2,119,262,[24, 9],[25, 7]
983.0,1,84,273,[49, 39],[48, 40]
984.0,2,119,260,[25, 7],null
984.0,1,84,271,[47, 40],[44, 37]
985.0,2,119,260,[25, 7],null
985.0,1,84,271,[47, 40],[44, 37]
986.0,1,84,270,[46, 39],[44, 37]
986.0,2,119,259,[26, 7],[29, 6]
987.0,1,84,269,[45, 38],[44, 37]
987.0,2,119,258,[27, 7],[29, 6]
988.0,2,119,256,[29, 6],null
988.0,1,84,267,[44, 38],[44, 40]
989.0,1,84,267,[44, 38],[44, 40]
989.0,2,119,256,[29, 6],null
990.0,1,84,266,[44, 39],[44, 40]
990.0,2,129,256,[29, 6],null
991.0,2,129,254,[29, 5],[30, 5]
991.0,1,84,264,[43, 40],[42, 40]
992.0,2,129,253,[30, 5],null
992.0,1,84,263,[42, 40],null
993.0,1,84,262,[43, 40],[46, 40]
993.0,2,129,252,[31, 5],[33, 7]
994.0,1,84,261,[44, 40],[46, 40]
994.0,2,129,251,[32, 6],[33, 7]
995.0,2,129,251,[32, 6],[33, 7]
995.0,1,84,261,[44, 40],[46, 40]
996.0,2,129,250,[33, 7],null
996.0,1,84,260,[45, 40],[46, 40]
997.0,2,129,248,[33, 5],[32, 4]
997.0,1,84,258,[47, 40],[50, 40]
998.0,1,84,258,[47, 40],[50, 40]
998.0,2,129,248,[33, 5],[32, 4]
999.0,2,129,247,[32, 4],null
999.0,1,84,257,[48, 40],[50, 40]
1000.0,2,129,245,[30, 6],[29, 7]
1000.0,1,84,255,[50, 40],null
